"Residence","Residence State","Residence FIPS","Workplace","Workplace State","Workplace FIPS","Year","Variable","Measure Type","Value"
"Southampton","NY",3610368473,"Clinton","CT",900715350,2014,"Commuters","Number",13
"Southampton","NY",3610368473,"Newtown","CT",900152980,2014,"Commuters","Number",13
"Southampton","NY",3610368473,"North Branford","CT",900953890,2014,"Commuters","Number",13
"Southampton","NY",3610368473,"Old Saybrook","CT",900757320,2014,"Commuters","Number",13
"Southampton","NY",3610368473,"Stamford","CT",900173070,2014,"Commuters","Number",13
"Southampton","NY",3610368473,"Cromwell","CT",900718080,2014,"Commuters","Number",12
"Southampton","NY",3610368473,"Newington","CT",900352140,2014,"Commuters","Number",12
"Southampton","NY",3610368473,"Southington","CT",900370550,2014,"Commuters","Number",12
"Southampton","NY",3610368473,"Westbrook","CT",900781680,2014,"Commuters","Number",12
"Southampton","NY",3610368473,"Darien","CT",900118850,2014,"Commuters","Number",11
"Southampton","NY",3610368473,"Seymour","CT",900967610,2014,"Commuters","Number",11
"Southampton","NY",3610368473,"Derby","CT",900919550,2014,"Commuters","Number",10
"Southampton","NY",3610368473,"Greenwich","CT",900133620,2014,"Commuters","Number",10
"Southampton","NY",3610368473,"New Britain","CT",900350440,2014,"Commuters","Number",10
"Southampton","MA",2501562745,"Suffield","CT",900374540,2014,"Commuters","Number",10
"Southampton","MA",2501562745,"East Hartford","CT",900322630,2014,"Commuters","Number",9
"Southampton","NY",3610368473,"Griswold","CT",901133900,2014,"Commuters","Number",9
"Southampton","NY",3610368473,"Monroe","CT",900148620,2014,"Commuters","Number",9
"Southampton","NY",3610368473,"Colchester","CT",901115910,2014,"Commuters","Number",8
"Southampton","NY",3610368473,"Southbury","CT",900969640,2014,"Commuters","Number",8
"Southampton","MA",2501562745,"South Windsor","CT",900371390,2014,"Commuters","Number",8
"Southampton","NY",3610368473,"East Hampton","CT",900722490,2014,"Commuters","Number",7
"Southampton","MA",2501562745,"West Hartford","CT",900382590,2014,"Commuters","Number",7
"Southampton","NY",3610368473,"Ansonia","CT",900901220,2014,"Commuters","Number",6
"Southampton","NY",3610368473,"Coventry","CT",901317800,2014,"Commuters","Number",6
"Southampton","NY",3610368473,"Middlefield","CT",900747080,2014,"Commuters","Number",6
"Southampton","NY",3610368473,"Oxford","CT",900958300,2014,"Commuters","Number",6
"Southampton","MA",2501562745,"Windsor Locks","CT",900387070,2014,"Commuters","Number",6
"Southampton","NY",3610368473,"Wolcott","CT",900987560,2014,"Commuters","Number",6
"Southampton","NY",3610368473,"Woodbridge","CT",900987700,2014,"Commuters","Number",6
"Southampton","NY",3610368473,"Deep River","CT",900719130,2014,"Commuters","Number",5
"Southampton","NY",3610368473,"East Haddam","CT",900722280,2014,"Commuters","Number",5
"Southampton","NY",3610368473,"Preston","CT",901162150,2014,"Commuters","Number",5
"Southampton","NY",3610368473,"Redding","CT",900163480,2014,"Commuters","Number",5
"Southampton","MA",2501562745,"Rocky Hill","CT",900365370,2014,"Commuters","Number",5
"Southampton","MA",2501562745,"Simsbury","CT",900368940,2014,"Commuters","Number",5
"Southampton","NY",3610368473,"East Hartford","CT",900322630,2014,"Commuters","Number",4
"Southampton","NY",3610368473,"Essex","CT",900726270,2014,"Commuters","Number",4
"Southampton","MA",2501562745,"Killingly","CT",901540500,2014,"Commuters","Number",4
"Southampton","NY",3610368473,"Killingworth","CT",900740710,2014,"Commuters","Number",4
"Southampton","NY",3610368473,"Lebanon","CT",901142390,2014,"Commuters","Number",4
"Southampton","MA",2501562745,"Manchester","CT",900344700,2014,"Commuters","Number",4
"Southampton","NY",3610368473,"Manchester","CT",900344700,2014,"Commuters","Number",4
"Southampton","NY",3610368473,"Mansfield","CT",901344910,2014,"Commuters","Number",4
"Southampton","NY",3610368473,"Middlebury","CT",900946940,2014,"Commuters","Number",4
"Southampton","MA",2501562745,"Newington","CT",900352140,2014,"Commuters","Number",4
"Southampton","MA",2501562745,"North Haven","CT",900954870,2014,"Commuters","Number",4
"Southampton","NY",3610368473,"North Stonington","CT",901155500,2014,"Commuters","Number",4
"Southampton","MA",2501562745,"Stafford","CT",901372090,2014,"Commuters","Number",4
"Southampton","MA",2501562745,"Vernon","CT",901378250,2014,"Commuters","Number",4
"Southampton","NY",3610368473,"Windham","CT",901586790,2014,"Commuters","Number",4
"Southampton","MA",2501562745,"Berlin","CT",900304300,2014,"Commuters","Number",3
"Southampton","NY",3610368473,"Durham","CT",900720810,2014,"Commuters","Number",3
"Southampton","MA",2501562745,"Farmington","CT",900327600,2014,"Commuters","Number",3
"Southampton","NY",3610368473,"Farmington","CT",900327600,2014,"Commuters","Number",3
"Southampton","MA",2501562745,"Glastonbury","CT",900331240,2014,"Commuters","Number",3
"Southampton","NY",3610368473,"Lisbon","CT",901143230,2014,"Commuters","Number",3
"Southampton","MA",2501562745,"Middletown","CT",900747360,2014,"Commuters","Number",3
"Southampton","NY",3610368473,"Salem","CT",901166210,2014,"Commuters","Number",3
"Southampton","NY",3610368473,"Scotland","CT",901567400,2014,"Commuters","Number",3
"Southampton","NY",3610368473,"Weston","CT",900183430,2014,"Commuters","Number",3
"Southampton","NY",3610368473,"Bloomfield","CT",900305910,2014,"Commuters","Number",2
"Southampton","NY",3610368473,"Bozrah","CT",901106820,2014,"Commuters","Number",2
"Southampton","NY",3610368473,"Chester","CT",900714300,2014,"Commuters","Number",2
"Southampton","NY",3610368473,"Danbury","CT",900118500,2014,"Commuters","Number",2
"Southampton","MA",2501562745,"East Granby","CT",900322070,2014,"Commuters","Number",2
"Southampton","NY",3610368473,"Easton","CT",900123890,2014,"Commuters","Number",2
"Southampton","MA",2501562745,"Ellington","CT",901325360,2014,"Commuters","Number",2
"Southampton","MA",2501562745,"Fairfield","CT",900126620,2014,"Commuters","Number",2
"Southampton","NY",3610368473,"Hebron","CT",901337910,2014,"Commuters","Number",2
"Southampton","NY",3610368473,"Marlborough","CT",900345820,2014,"Commuters","Number",2
"Southampton","MA",2501562745,"Milford","CT",900947535,2014,"Commuters","Number",2
"Southampton","NY",3610368473,"Portland","CT",900761800,2014,"Commuters","Number",2
"Southampton","NY",3610368473,"Sprague","CT",901171670,2014,"Commuters","Number",2
"Southampton","MA",2501562745,"Stamford","CT",900173070,2014,"Commuters","Number",2
"Southampton","MA",2501562745,"Torrington","CT",900576570,2014,"Commuters","Number",2
"Southampton","NY",3610368473,"Torrington","CT",900576570,2014,"Commuters","Number",2
"Southampton","NY",3610368473,"Vernon","CT",901378250,2014,"Commuters","Number",2
"Southampton","MA",2501562745,"Waterbury","CT",900980070,2014,"Commuters","Number",2
"Southampton","MA",2501562745,"Windham","CT",901586790,2014,"Commuters","Number",2
"Southampton","NY",3610368473,"Andover","CT",901301080,2014,"Commuters","Number",1
"Southampton","NY",3610368473,"Avon","CT",900302060,2014,"Commuters","Number",1
"Southampton","NY",3610368473,"Bethany","CT",900904580,2014,"Commuters","Number",1
"Southampton","NY",3610368473,"Bethel","CT",900104720,2014,"Commuters","Number",1
"Southampton","MA",2501562745,"Bolton","CT",901306260,2014,"Commuters","Number",1
"Southampton","MA",2501562745,"Branford","CT",900907310,2014,"Commuters","Number",1
"Southampton","MA",2501562745,"Bristol","CT",900308490,2014,"Commuters","Number",1
"Southampton","NY",3610368473,"Bristol","CT",900308490,2014,"Commuters","Number",1
"Southampton","NY",3610368473,"Brookfield","CT",900108980,2014,"Commuters","Number",1
"Southampton","NY",3610368473,"Canterbury","CT",901512130,2014,"Commuters","Number",1
"Southampton","MA",2501562745,"Canton","CT",900312270,2014,"Commuters","Number",1
"Southampton","NY",3610368473,"Cornwall","CT",900517240,2014,"Commuters","Number",1
"Southampton","MA",2501562745,"Granby","CT",900332640,2014,"Commuters","Number",1
"Southampton","MA",2501562745,"Greenwich","CT",900133620,2014,"Commuters","Number",1
"Southampton","MA",2501562745,"Groton","CT",901134250,2014,"Commuters","Number",1
"Southampton","NY",3610368473,"Haddam","CT",900735230,2014,"Commuters","Number",1
"Southampton","MA",2501562745,"Hamden","CT",900935650,2014,"Commuters","Number",1
"Southampton","MA",2501562745,"Lisbon","CT",901143230,2014,"Commuters","Number",1
"Southampton","NY",3610368473,"Lyme","CT",901144210,2014,"Commuters","Number",1
"Southampton","MA",2501562745,"Mansfield","CT",901344910,2014,"Commuters","Number",1
"Southampton","MA",2501562745,"Montville","CT",901148900,2014,"Commuters","Number",1
"Southampton","NY",3610368473,"Morris","CT",900549460,2014,"Commuters","Number",1
"Southampton","MA",2501562745,"New Britain","CT",900350440,2014,"Commuters","Number",1
"Southampton","MA",2501562745,"New Canaan","CT",900150580,2014,"Commuters","Number",1
"Southampton","NY",3610368473,"New Canaan","CT",900150580,2014,"Commuters","Number",1
"Southampton","MA",2501562745,"New Haven","CT",900952070,2014,"Commuters","Number",1
"Southampton","NY",3610368473,"Plainfield","CT",901559980,2014,"Commuters","Number",1
"Southampton","NY",3610368473,"Plainville","CT",900360120,2014,"Commuters","Number",1
"Southampton","NY",3610368473,"Plymouth","CT",900560750,2014,"Commuters","Number",1
"Southampton","NY",3610368473,"Prospect","CT",900962290,2014,"Commuters","Number",1
"Southampton","MA",2501562745,"Putnam","CT",901562710,2014,"Commuters","Number",1
"Southampton","NY",3610368473,"Putnam","CT",901562710,2014,"Commuters","Number",1
"Southampton","NY",3610368473,"Ridgefield","CT",900163970,2014,"Commuters","Number",1
"Southampton","MA",2501562745,"Shelton","CT",900168170,2014,"Commuters","Number",1
"Southampton","NY",3610368473,"South Windsor","CT",900371390,2014,"Commuters","Number",1
"Southampton","MA",2501562745,"Thomaston","CT",900575730,2014,"Commuters","Number",1
"Southampton","MA",2501562745,"Trumbull","CT",900177200,2014,"Commuters","Number",1
"Southampton","MA",2501562745,"Union","CT",901377830,2014,"Commuters","Number",1
"Southampton","MA",2501562745,"Wallingford","CT",900978740,2014,"Commuters","Number",1
"Southampton","NY",3610368473,"Watertown","CT",900580490,2014,"Commuters","Number",1
"Southampton","NY",3610368473,"West Hartford","CT",900382590,2014,"Commuters","Number",1
"Southampton","NY",3610368473,"Winchester","CT",900586440,2014,"Commuters","Number",1
"Southampton","NY",3610368473,"Windsor","CT",900387000,2014,"Commuters","Number",1
"Southampton","MA",2501562745,"Woodstock","CT",901588190,2014,"Commuters","Number",1
"Southborough","MA",2502763165,"Hartford","CT",900337070,2014,"Commuters","Number",5
"Southborough","MA",2502763165,"Wilton","CT",900186370,2014,"Commuters","Number",3
"Southborough","MA",2502763165,"Manchester","CT",900344700,2014,"Commuters","Number",2
"Southborough","MA",2502763165,"Ridgefield","CT",900163970,2014,"Commuters","Number",2
"Southborough","MA",2502763165,"Avon","CT",900302060,2014,"Commuters","Number",1
"Southborough","MA",2502763165,"Cromwell","CT",900718080,2014,"Commuters","Number",1
"Southborough","MA",2502763165,"Deep River","CT",900719130,2014,"Commuters","Number",1
"Southborough","MA",2502763165,"Fairfield","CT",900126620,2014,"Commuters","Number",1
"Southborough","MA",2502763165,"Greenwich","CT",900133620,2014,"Commuters","Number",1
"Southborough","MA",2502763165,"New Haven","CT",900952070,2014,"Commuters","Number",1
"Southborough","MA",2502763165,"Plainfield","CT",901559980,2014,"Commuters","Number",1
"Southborough","MA",2502763165,"Pomfret","CT",901561030,2014,"Commuters","Number",1
"Southborough","MA",2502763165,"South Windsor","CT",900371390,2014,"Commuters","Number",1
"Southborough","MA",2502763165,"Windsor","CT",900387000,2014,"Commuters","Number",1
"Southbridge","MA",2502763345,"Putnam","CT",901562710,2014,"Commuters","Number",39
"Southbridge","MA",2502763345,"Thompson","CT",901575870,2014,"Commuters","Number",35
"Southbridge","MA",2502763345,"Killingly","CT",901540500,2014,"Commuters","Number",31
"Southbridge","MA",2502763345,"Willington","CT",901385950,2014,"Commuters","Number",22
"Southbridge","MA",2502763345,"Woodstock","CT",901588190,2014,"Commuters","Number",19
"Southbridge","MA",2502763345,"Stafford","CT",901372090,2014,"Commuters","Number",16
"Southbridge","MA",2502763345,"Enfield","CT",900325990,2014,"Commuters","Number",11
"Southbridge","MA",2502763345,"Hartford","CT",900337070,2014,"Commuters","Number",10
"Southbridge","MA",2502763345,"Eastford","CT",901521860,2014,"Commuters","Number",8
"Southbridge","MA",2502763345,"Windsor","CT",900387000,2014,"Commuters","Number",8
"Southbridge","MA",2502763345,"South Windsor","CT",900371390,2014,"Commuters","Number",7
"Southbridge","MA",2502763345,"Union","CT",901377830,2014,"Commuters","Number",7
"Southbridge","MA",2502763345,"Mansfield","CT",901344910,2014,"Commuters","Number",5
"Southbridge","MA",2502763345,"Windham","CT",901586790,2014,"Commuters","Number",5
"Southbridge","MA",2502763345,"Bloomfield","CT",900305910,2014,"Commuters","Number",4
"Southbridge","MA",2502763345,"East Hartford","CT",900322630,2014,"Commuters","Number",4
"Southbridge","MA",2502763345,"New Haven","CT",900952070,2014,"Commuters","Number",4
"Southbridge","MA",2502763345,"Tolland","CT",901376290,2014,"Commuters","Number",4
"Southbridge","MA",2502763345,"Brooklyn","CT",901509190,2014,"Commuters","Number",3
"Southbridge","MA",2502763345,"East Windsor","CT",900324800,2014,"Commuters","Number",3
"Southbridge","MA",2502763345,"Ellington","CT",901325360,2014,"Commuters","Number",3
"Southbridge","MA",2502763345,"Farmington","CT",900327600,2014,"Commuters","Number",3
"Southbridge","MA",2502763345,"Glastonbury","CT",900331240,2014,"Commuters","Number",3
"Southbridge","MA",2502763345,"Groton","CT",901134250,2014,"Commuters","Number",3
"Southbridge","MA",2502763345,"Ledyard","CT",901142600,2014,"Commuters","Number",3
"Southbridge","MA",2502763345,"Plainfield","CT",901559980,2014,"Commuters","Number",3
"Southbridge","MA",2502763345,"Torrington","CT",900576570,2014,"Commuters","Number",3
"Southbridge","MA",2502763345,"Windsor Locks","CT",900387070,2014,"Commuters","Number",3
"Southbridge","MA",2502763345,"Bridgeport","CT",900108070,2014,"Commuters","Number",2
"Southbridge","MA",2502763345,"Cheshire","CT",900914160,2014,"Commuters","Number",2
"Southbridge","MA",2502763345,"Danbury","CT",900118500,2014,"Commuters","Number",2
"Southbridge","MA",2502763345,"Greenwich","CT",900133620,2014,"Commuters","Number",2
"Southbridge","MA",2502763345,"Manchester","CT",900344700,2014,"Commuters","Number",2
"Southbridge","MA",2502763345,"New Milford","CT",900552630,2014,"Commuters","Number",2
"Southbridge","MA",2502763345,"Norwich","CT",901156270,2014,"Commuters","Number",2
"Southbridge","MA",2502763345,"Pomfret","CT",901561030,2014,"Commuters","Number",2
"Southbridge","MA",2502763345,"Suffield","CT",900374540,2014,"Commuters","Number",2
"Southbridge","MA",2502763345,"Bolton","CT",901306260,2014,"Commuters","Number",1
"Southbridge","MA",2502763345,"Branford","CT",900907310,2014,"Commuters","Number",1
"Southbridge","MA",2502763345,"Bristol","CT",900308490,2014,"Commuters","Number",1
"Southbridge","MA",2502763345,"Chester","CT",900714300,2014,"Commuters","Number",1
"Southbridge","MA",2502763345,"Columbia","CT",901316400,2014,"Commuters","Number",1
"Southbridge","MA",2502763345,"Coventry","CT",901317800,2014,"Commuters","Number",1
"Southbridge","MA",2502763345,"East Lyme","CT",901123400,2014,"Commuters","Number",1
"Southbridge","MA",2502763345,"Essex","CT",900726270,2014,"Commuters","Number",1
"Southbridge","MA",2502763345,"Franklin","CT",901129910,2014,"Commuters","Number",1
"Southbridge","MA",2502763345,"Hamden","CT",900935650,2014,"Commuters","Number",1
"Southbridge","MA",2502763345,"Hebron","CT",901337910,2014,"Commuters","Number",1
"Southbridge","MA",2502763345,"Lisbon","CT",901143230,2014,"Commuters","Number",1
"Southbridge","MA",2502763345,"Marlborough","CT",900345820,2014,"Commuters","Number",1
"Southbridge","MA",2502763345,"Middletown","CT",900747360,2014,"Commuters","Number",1
"Southbridge","MA",2502763345,"Morris","CT",900549460,2014,"Commuters","Number",1
"Southbridge","MA",2502763345,"New Britain","CT",900350440,2014,"Commuters","Number",1
"Southbridge","MA",2502763345,"Newington","CT",900352140,2014,"Commuters","Number",1
"Southbridge","MA",2502763345,"Newtown","CT",900152980,2014,"Commuters","Number",1
"Southbridge","MA",2502763345,"North Haven","CT",900954870,2014,"Commuters","Number",1
"Southbridge","MA",2502763345,"Orange","CT",900957600,2014,"Commuters","Number",1
"Southbridge","MA",2502763345,"Portland","CT",900761800,2014,"Commuters","Number",1
"Southbridge","MA",2502763345,"Rocky Hill","CT",900365370,2014,"Commuters","Number",1
"Southbridge","MA",2502763345,"Shelton","CT",900168170,2014,"Commuters","Number",1
"Southbridge","MA",2502763345,"Simsbury","CT",900368940,2014,"Commuters","Number",1
"Southbridge","MA",2502763345,"Stonington","CT",901173770,2014,"Commuters","Number",1
"Southbridge","MA",2502763345,"Vernon","CT",901378250,2014,"Commuters","Number",1
"Southbridge","MA",2502763345,"Waterbury","CT",900980070,2014,"Commuters","Number",1
"Southbridge","MA",2502763345,"Waterford","CT",901180280,2014,"Commuters","Number",1
